part_number,spec_application,supplystatus_sort,capacitance_sort[pF],rvol,rvol_ac_list,opetemp-max,tcc,LWSize_mm_inch,size_thickness_max,tolerance,Type,caution,file_information,,
GJM0335C1E2R7BB01,CE|IE|AIC|MeI|ME,In Production,2.7,25,-,125,C0G,0603M/0201,0.33,±0.1pF,High-Q,,[n],[s],[t]
GRM0225C1E2R7WA03,CE|IE|AIC|MeI|ME,In Production,2.7,25,-,125,C0G,0402M/01005,0.22,±0.05pF,Ultra-small,,[n],[s],[t]
GCQ1555C1H2R7CB01,AIC|APS|MeI,In Production,2.7,50,-,125,C0G,1005M/0402,0.55,±0.25pF,Powertrain/Safety for Automotive [AEC-Q200],,[n],[s],[t]
GCM0335C1H2R7CA16,AIC|APS|MeI,In Production,2.7,50,-,125,C0G,0603M/0201,0.33,±0.25pF,Powertrain/Safety for Automotive [AEC-Q200],,[n],[s],[t]
GCQ1555C1H2R7WB01,AIC|APS|MeI,In Production,2.7,50,-,125,C0G,1005M/0402,0.55,±0.05pF,Powertrain/Safety for Automotive [AEC-Q200],,[n],[s],[t]
GJM1555C1H2R7WB01,CE|IE|AIC|MeI|ME,In Production,2.7,50,-,125,C0G,1005M/0402,0.55,±0.05pF,High-Q,,[n],[s],[t]
GJM1555C1H2R7CB01,CE|IE|AIC|MeI|ME,In Production,2.7,50,-,125,C0G,1005M/0402,0.55,±0.25pF,High-Q,,[n],[s],[t]
GJM0335C1H2R7BB01,CE|IE|AIC|MeI|ME,In Production,2.7,50,-,125,C0G,0603M/0201,0.33,±0.1pF,High-Q,derating1,[n],[s],[t]
GRM1555C1H2R7BA01,CE|IE|AIC|MeI|ME,In Production,2.7,50,-,125,C0G,1005M/0402,0.55,±0.1pF,General Purpose,,[n],[s],[t]
GJM1555C1H2R7BB01,CE|IE|AIC|MeI|ME,In Production,2.7,50,-,125,C0G,1005M/0402,0.55,±0.1pF,High-Q,,[n],[s],[t]
GRM0225C1H2R7BA03,CE|IE|AIC|MeI|ME,In Production,2.7,50,-,125,C0G,0402M/01005,0.22,±0.1pF,Ultra-small,,[n],[s],[t]
GCM1555C1H2R7CA16,AIC|APS|MeI,In Production,2.7,50,-,125,C0G,1005M/0402,0.55,±0.25pF,Powertrain/Safety for Automotive [AEC-Q200],,[n],[s],[t]
GRM0225C1H2R7CA03,CE|IE|AIC|MeI|ME,In Production,2.7,50,-,125,C0G,0402M/01005,0.22,±0.25pF,Ultra-small,,[n],[s],[t]
GCQ0335C1H2R7WB01,AIC|APS|MeI,In Production,2.7,50,-,125,C0G,0603M/0201,0.33,±0.05pF,Powertrain/Safety for Automotive [AEC-Q200],,[n],[s],[t]
GJM0335C1H2R7CB01,CE|IE|AIC|MeI|ME,In Production,2.7,50,-,125,C0G,0603M/0201,0.33,±0.25pF,High-Q,derating1,[n],[s],[t]
GRM0335C1H2R7BA01,CE|IE|AIC|MeI|ME,In Production,2.7,50,-,125,C0G,0603M/0201,0.33,±0.1pF,Ultra-small,,[n],[s],[t]
GCQ0335C1H2R7BB01,AIC|APS|MeI,In Production,2.7,50,-,125,C0G,0603M/0201,0.33,±0.1pF,Powertrain/Safety for Automotive [AEC-Q200],,[n],[s],[t]
GJM0335C1H2R7WB01,CE|IE|AIC|MeI|ME,In Production,2.7,50,-,125,C0G,0603M/0201,0.33,±0.05pF,High-Q,derating1,[n],[s],[t]
GCM1555C1H2R7BA16,AIC|APS|MeI,In Production,2.7,50,-,125,C0G,1005M/0402,0.55,±0.1pF,Powertrain/Safety for Automotive [AEC-Q200],,[n],[s],[t]
GCM1555C1H2R7WA16,AIC|APS|MeI,In Production,2.7,50,-,125,C0G,1005M/0402,0.55,±0.05pF,Powertrain/Safety for Automotive [AEC-Q200],,[n],[s],[t]
GRM1555C1H2R7CA01,CE|IE|AIC|MeI|ME,In Production,2.7,50,-,125,C0G,1005M/0402,0.55,±0.25pF,General Purpose,,[n],[s],[t]
GRM0335C1H2R7WA01,CE|IE|AIC|MeI|ME,In Production,2.7,50,-,125,C0G,0603M/0201,0.33,±0.05pF,Ultra-small,,[n],[s],[t]
GCQ1555C1H2R7BB01,AIC|APS|MeI,In Production,2.7,50,-,125,C0G,1005M/0402,0.55,±0.1pF,Powertrain/Safety for Automotive [AEC-Q200],,[n],[s],[t]
GRM0225C1H2R7WA03,CE|IE|AIC|MeI|ME,In Production,2.7,50,-,125,C0G,0402M/01005,0.22,±0.05pF,Ultra-small,,[n],[s],[t]
GCQ0335C1H2R7CB01,AIC|APS|MeI,In Production,2.7,50,-,125,C0G,0603M/0201,0.33,±0.25pF,Powertrain/Safety for Automotive [AEC-Q200],,[n],[s],[t]
GRM0335C1H2R7CA01,CE|IE|AIC|MeI|ME,In Production,2.7,50,-,125,C0G,0603M/0201,0.33,±0.25pF,Ultra-small,,[n],[s],[t]
GJM0335C2A2R7WB01,CE|IE|AIC|MeI|ME,In Production,2.7,100,-,125,C0G,0603M/0201,0.33,±0.05pF,High-Q,,[n],[s],[t]
GRM1555C2A2R7BA01,CE|IE|AIC|MeI|ME,In Production,2.7,100,-,125,C0G,1005M/0402,0.55,±0.1pF,General Purpose,,[n],[s],[t]
GCM1885C2A2R7BA16,AIC|APS|MeI,In Production,2.7,100,-,125,C0G,1608M/0603,0.9,±0.1pF,Powertrain/Safety for Automotive [AEC-Q200],,[n],[s],[t]
GJM0225C2A2R7CB01,CE|IE|AIC|MeI|ME,In Production,2.7,100,-,125,C0G,0402M/01005,0.22,±0.25pF,High-Q,moisture-proof required,[n],[s],[t]
GJM0335C2A2R7CB01,CE|IE|AIC|MeI|ME,In Production,2.7,100,-,125,C0G,0603M/0201,0.33,±0.25pF,High-Q,,[n],[s],[t]
GJM0225C2A2R7BB01,CE|IE|AIC|MeI|ME,In Production,2.7,100,-,125,C0G,0402M/01005,0.22,±0.1pF,High-Q,moisture-proof required,[n],[s],[t]
GJM0225C2A2R7WB01,CE|IE|AIC|MeI|ME,In Production,2.7,100,-,125,C0G,0402M/01005,0.22,±0.05pF,High-Q,moisture-proof required,[n],[s],[t]
GRM1555C2A2R7CA01,CE|IE|AIC|MeI|ME,In Production,2.7,100,-,125,C0G,1005M/0402,0.55,±0.25pF,General Purpose,,[n],[s],[t]
GJM0335C2A2R7BB01,CE|IE|AIC|MeI|ME,In Production,2.7,100,-,125,C0G,0603M/0201,0.33,±0.1pF,High-Q,,[n],[s],[t]
GRM0335C2A2R7WA01,CE|IE|AIC|MeI|ME,In Production,2.7,100,-,125,C0G,0603M/0201,0.33,±0.05pF,Ultra-small,,[n],[s],[t]
GRM0335C2A2R7CA01,CE|IE|AIC|MeI|ME,In Production,2.7,100,-,125,C0G,0603M/0201,0.33,±0.25pF,Ultra-small,,[n],[s],[t]
GCM1885C2A2R7CA16,AIC|APS|MeI,In Production,2.7,100,-,125,C0G,1608M/0603,0.9,±0.25pF,Powertrain/Safety for Automotive [AEC-Q200],,[n],[s],[t]
GRM0335C2A2R7BA01,CE|IE|AIC|MeI|ME,In Production,2.7,100,-,125,C0G,0603M/0201,0.33,±0.1pF,Ultra-small,,[n],[s],[t]
GQM1555C2D2R7CB01,CE|IE|AIC|MeI|ME,In Production,2.7,200,-,125,C0G,1005M/0402,0.55,±0.25pF,High Frequency,,[n],[s],[t]
GQM1555C2D2R7BB01,CE|IE|AIC|MeI|ME,In Production,2.7,200,-,125,C0G,1005M/0402,0.55,±0.1pF,High Frequency,,[n],[s],[t]
GQM0335C2D2R7BB01,CE|IE|AIC|MeI|ME,In Production,2.7,200,-,125,C0G,0603M/0201,0.33,±0.1pF,High Frequency,,[n],[s],[t]
GQM0335C2D2R7CB01,CE|IE|AIC|MeI|ME,In Production,2.7,200,-,125,C0G,0603M/0201,0.33,±0.25pF,High Frequency,,[n],[s],[t]
GQM1555C2D2R7WB01,CE|IE|AIC|MeI|ME,In Production,2.7,200,-,125,C0G,1005M/0402,0.55,±0.05pF,High Frequency,,[n],[s],[t]
GQM0335C2D2R7WB01,CE|IE|AIC|MeI|ME,In Production,2.7,200,-,125,C0G,0603M/0201,0.33,±0.05pF,High Frequency,,[n],[s],[t]
GQM1875C2E2R7BB12,CE|IE|AIC|MeI|ME,In Production,2.7,250,-,125,C0G,1608M/0603,0.8,±0.1pF,High Frequency,,[n],[s],[t]
GQM2195C2E2R7CB12,CE|IE|AIC|MeI|ME,In Production,2.7,250,-,125,C0G,2012M/0805,1,±0.25pF,High Frequency,,[n],[s],[t]
GQM2195C2E2R7BB12,CE|IE|AIC|MeI|ME,In Production,2.7,250,-,125,C0G,2012M/0805,1,±0.1pF,High Frequency,,[n],[s],[t]
GQM1875C2E2R7CB12,CE|IE|AIC|MeI|ME,In Production,2.7,250,-,125,C0G,1608M/0603,0.8,±0.25pF,High Frequency,,[n],[s],[t]
GQM22M5C2H2R7CB01,CE|IE|AIC|MeI|ME,In Production,2.7,500,-,125,C0G,2828M/1111,1.35,±0.25pF,High Frequency,,[n],[s],[t]
GQM22M5C2H2R7BB01,CE|IE|AIC|MeI|ME,In Production,2.7,500,-,125,C0G,2828M/1111,1.35,±0.1pF,High Frequency,,[n],[s],[t]
GRM0223C1C2R7WA03,CE|IE|AIC|MeI|ME,In Production,2.7,16,-,125,CJ,0402M/01005,0.22,±0.05pF,Ultra-small,,[n],[s],[t]
GRM0223C1C2R7BA03,CE|IE|AIC|MeI|ME,In Production,2.7,16,-,125,CJ,0402M/01005,0.22,±0.1pF,Ultra-small,,[n],[s],[t]
GRM0223C1C2R7CA03,CE|IE|AIC|MeI|ME,In Production,2.7,16,-,125,CJ,0402M/01005,0.22,±0.25pF,Ultra-small,,[n],[s],[t]
GRM0223C1E2R7WA03,CE|IE|AIC|MeI|ME,In Production,2.7,25,-,125,CJ,0402M/01005,0.22,±0.05pF,Ultra-small,,[n],[s],[t]
GRM0333C1E2R7WA01,CE|IE|AIC|MeI|ME,In Production,2.7,25,-,125,CJ,0603M/0201,0.33,±0.05pF,Ultra-small,,[n],[s],[t]
GRM0223C1E2R7CA03,CE|IE|AIC|MeI|ME,In Production,2.7,25,-,125,CJ,0402M/01005,0.22,±0.25pF,Ultra-small,,[n],[s],[t]
GRM0223C1E2R7BA03,CE|IE|AIC|MeI|ME,In Production,2.7,25,-,125,CJ,0402M/01005,0.22,±0.1pF,Ultra-small,,[n],[s],[t]
GRM0333C1E2R7BA01,CE|IE|AIC|MeI|ME,In Production,2.7,25,-,125,CJ,0603M/0201,0.33,±0.1pF,Ultra-small,,[n],[s],[t]
GCM0333C1E2R7CA01,AIC|APS|MeI,In Production,2.7,25,-,125,CJ,0603M/0201,0.33,±0.25pF,Powertrain/Safety for Automotive,,[n],[s],[t]
GRM0333C1E2R7CA01,CE|IE|AIC|MeI|ME,In Production,2.7,25,-,125,CJ,0603M/0201,0.33,±0.25pF,Ultra-small,,[n],[s],[t]
GRM0333C1H2R7BA01,CE|IE|AIC|MeI|ME,In Production,2.7,50,-,125,CJ,0603M/0201,0.33,±0.1pF,Ultra-small,,[n],[s],[t]
GRM0333C1H2R7CA01,CE|IE|AIC|MeI|ME,In Production,2.7,50,-,125,CJ,0603M/0201,0.33,±0.25pF,Ultra-small,,[n],[s],[t]
GCM0333C1H2R7CA01,AIC|APS|MeI,In Production,2.7,50,-,125,CJ,0603M/0201,0.33,±0.25pF,Powertrain/Safety for Automotive,,[n],[s],[t]
GRM0223C1H2R7BA03,CE|IE|AIC|MeI|ME,In Production,2.7,50,-,125,CJ,0402M/01005,0.22,±0.1pF,Ultra-small,,[n],[s],[t]
GRM0333C1H2R7WA01,CE|IE|AIC|MeI|ME,In Production,2.7,50,-,125,CJ,0603M/0201,0.33,±0.05pF,Ultra-small,,[n],[s],[t]
GRM0223C1H2R7WA03,CE|IE|AIC|MeI|ME,In Production,2.7,50,-,125,CJ,0402M/01005,0.22,±0.05pF,Ultra-small,,[n],[s],[t]
GRM0223C1H2R7CA03,CE|IE|AIC|MeI|ME,In Production,2.7,50,-,125,CJ,0402M/01005,0.22,±0.25pF,Ultra-small,,[n],[s],[t]
GRM0333C2A2R7CA01,CE|IE|AIC|MeI|ME,In Production,2.7,100,-,125,CJ,0603M/0201,0.33,±0.25pF,Ultra-small,,[n],[s],[t]
GRM0333C2A2R7WA01,CE|IE|AIC|MeI|ME,In Production,2.7,100,-,125,CJ,0603M/0201,0.33,±0.05pF,Ultra-small,,[n],[s],[t]
GRM0333C2A2R7BA01,CE|IE|AIC|MeI|ME,In Production,2.7,100,-,125,CJ,0603M/0201,0.33,±0.1pF,Ultra-small,,[n],[s],[t]
GJM0225G1E2R7BB01,CE|IE|AIC|MeI|ME,In Production,2.7,25,-,150,X8G,0402M/01005,0.22,±0.1pF,High-Q,derating1,[n],[s],[t]
GJM0225G1E2R7CB01,CE|IE|AIC|MeI|ME,In Production,2.7,25,-,150,X8G,0402M/01005,0.22,±0.25pF,High-Q,derating1,[n],[s],[t]
GJM0225G1E2R7WB01,CE|IE|AIC|MeI|ME,In Production,2.7,25,-,150,X8G,0402M/01005,0.22,±0.05pF,High-Q,derating1,[n],[s],[t]
GJM0225G2A2R7WB01,CE|IE|AIC|MeI|ME,In Production,2.7,100,-,150,X8G,0402M/01005,0.22,±0.05pF,High-Q,moisture-proof required,[n],[s],[t]
GJM0225G2A2R7CB01,CE|IE|AIC|MeI|ME,In Production,2.7,100,-,150,X8G,0402M/01005,0.22,±0.25pF,High-Q,moisture-proof required,[n],[s],[t]
GJM0335G2A2R7BB01,CE|IE|AIC|MeI|ME,In Production,2.7,100,-,150,X8G,0603M/0201,0.33,±0.1pF,High-Q,,[n],[s],[t]
GJM0225G2A2R7BB01,CE|IE|AIC|MeI|ME,In Production,2.7,100,-,150,X8G,0402M/01005,0.22,±0.1pF,High-Q,moisture-proof required,[n],[s],[t]
GJM0335G2A2R7WB01,CE|IE|AIC|MeI|ME,In Production,2.7,100,-,150,X8G,0603M/0201,0.33,±0.05pF,High-Q,,[n],[s],[t]
GJM0335G2A2R7CB01,CE|IE|AIC|MeI|ME,In Production,2.7,100,-,150,X8G,0603M/0201,0.33,±0.25pF,High-Q,,[n],[s],[t]
GQM1555G2D2R7BB01,CE|IE|AIC|MeI|ME,In Production,2.7,200,-,150,X8G,1005M/0402,0.55,±0.1pF,High Frequency,,[n],[s],[t]
GQM1555G2D2R7CB01,CE|IE|AIC|MeI|ME,In Production,2.7,200,-,150,X8G,1005M/0402,0.55,±0.25pF,High Frequency,,[n],[s],[t]
GQM1555G2D2R7WB01,CE|IE|AIC|MeI|ME,In Production,2.7,200,-,150,X8G,1005M/0402,0.55,±0.05pF,High Frequency,,[n],[s],[t]
GQM0335G2D2R7BB01,CE|IE|AIC|MeI|ME,In Production,2.7,200,-,150,X8G,0603M/0201,0.33,±0.1pF,High Frequency,,[n],[s],[t]
GQM0335G2D2R7WB01,CE|IE|AIC|MeI|ME,In Production,2.7,200,-,150,X8G,0603M/0201,0.33,±0.05pF,High Frequency,,[n],[s],[t]
GQM0335G2D2R7CB01,CE|IE|AIC|MeI|ME,In Production,2.7,200,-,150,X8G,0603M/0201,0.33,±0.25pF,High Frequency,,[n],[s],[t]
GQM2195G2E2R7CB12,CE|IE|AIC|MeI|ME,In Production,2.7,250,-,150,X8G,2012M/0805,1,±0.25pF,High Frequency,,[n],[s],[t]
GQM1875G2E2R7BB12,CE|IE|AIC|MeI|ME,In Production,2.7,250,-,150,X8G,1608M/0603,0.8,±0.1pF,High Frequency,,[n],[s],[t]
GQM1875G2E2R7WB12,CE|IE|AIC|MeI|ME,In Production,2.7,250,-,150,X8G,1608M/0603,0.8,±0.05pF,High Frequency,,[n],[s],[t]
GQM1875G2E2R7CB12,CE|IE|AIC|MeI|ME,In Production,2.7,250,-,150,X8G,1608M/0603,0.8,±0.25pF,High Frequency,,[n],[s],[t]
GQM2195G2E2R7WB12,CE|IE|AIC|MeI|ME,In Production,2.7,250,-,150,X8G,2012M/0805,1,±0.05pF,High Frequency,,[n],[s],[t]
GQM2195G2E2R7BB12,CE|IE|AIC|MeI|ME,In Production,2.7,250,-,150,X8G,2012M/0805,1,±0.1pF,High Frequency,,[n],[s],[t]
GQM2195G2H2R7BB12,CE|IE|AIC|MeI|ME,In Production,2.7,500,-,150,X8G,2012M/0805,1,±0.1pF,High Frequency,,[n],[s],[t]
GQM2195G2H2R7CB12,CE|IE|AIC|MeI|ME,In Production,2.7,500,-,150,X8G,2012M/0805,1,±0.25pF,High Frequency,,[n],[s],[t]
GRM0225C1C2R6WA03,CE|IE|AIC|MeI|ME,In Production,2.6,16,-,125,C0G,0402M/01005,0.22,±0.05pF,Ultra-small,,[n],[s],[t]
GJM0225C1C2R6BB01,CE|IE|AIC|MeI|ME,In Production,2.6,16,-,125,C0G,0402M/01005,0.22,±0.1pF,High-Q,,[n],[s],[t]
GRM0225C1C2R6BA03,CE|IE|AIC|MeI|ME,In Production,2.6,16,-,125,C0G,0402M/01005,0.22,±0.1pF,Ultra-small,,[n],[s],[t]
GJM0225C1C2R6WB01,CE|IE|AIC|MeI|ME,In Production,2.6,16,-,125,C0G,0402M/01005,0.22,±0.05pF,High-Q,,[n],[s],[t]
GRM0115C1C2R6CE01,CE|IE|AIC|MeI|ME,In Production,2.6,16,-,125,C0G,0201M/008004,0.138,±0.25pF,Ultra-small,,[n],[s],[t]
GRM0225C1C2R6CA03,CE|IE|AIC|MeI|ME,In Production,2.6,16,-,125,C0G,0402M/01005,0.22,±0.25pF,Ultra-small,,[n],[s],[t]
GRM0115C1C2R6WE01,CE|IE|AIC|MeI|ME,In Production,2.6,16,-,125,C0G,0201M/008004,0.138,±0.05pF,Ultra-small,,[n],[s],[t]
GRM0115C1C2R6BE01,CE|IE|AIC|MeI|ME,In Production,2.6,16,-,125,C0G,0201M/008004,0.138,±0.1pF,Ultra-small,,[n],[s],[t]
GJM0225C1C2R6CB01,CE|IE|AIC|MeI|ME,In Production,2.6,16,-,125,C0G,0402M/01005,0.22,±0.25pF,High-Q,,[n],[s],[t]
GJM0335C1E2R6CB01,CE|IE|AIC|MeI|ME,In Production,2.6,25,-,125,C0G,0603M/0201,0.33,±0.25pF,High-Q,,[n],[s],[t]
GRM0335C1E2R6WA01,CE|IE|AIC|MeI|ME,In Production,2.6,25,-,125,C0G,0603M/0201,0.33,±0.05pF,Ultra-small,,[n],[s],[t]
GJM0225C1E2R6WB01,CE|IE|AIC|MeI|ME,In Production,2.6,25,-,125,C0G,0402M/01005,0.22,±0.05pF,High-Q,,[n],[s],[t]
GRM0335C1E2R6CA01,CE|IE|AIC|MeI|ME,In Production,2.6,25,-,125,C0G,0603M/0201,0.33,±0.25pF,Ultra-small,,[n],[s],[t]
GJM0335C1E2R6BB01,CE|IE|AIC|MeI|ME,In Production,2.6,25,-,125,C0G,0603M/0201,0.33,±0.1pF,High-Q,,[n],[s],[t]
GRM0225C1E2R6BA03,CE|IE|AIC|MeI|ME,In Production,2.6,25,-,125,C0G,0402M/01005,0.22,±0.1pF,Ultra-small,,[n],[s],[t]
GRM0115C1E2R6CE01,CE|IE|AIC|MeI|ME,In Production,2.6,25,-,125,C0G,0201M/008004,0.138,±0.25pF,Ultra-small,,[n],[s],[t]
GRM0115C1E2R6BE01,CE|IE|AIC|MeI|ME,In Production,2.6,25,-,125,C0G,0201M/008004,0.138,±0.1pF,Ultra-small,,[n],[s],[t]
GRM0225C1E2R6WA03,CE|IE|AIC|MeI|ME,In Production,2.6,25,-,125,C0G,0402M/01005,0.22,±0.05pF,Ultra-small,,[n],[s],[t]
GRM0335C1E2R6BA01,CE|IE|AIC|MeI|ME,In Production,2.6,25,-,125,C0G,0603M/0201,0.33,±0.1pF,Ultra-small,,[n],[s],[t]
GRM0225C1E2R6CA03,CE|IE|AIC|MeI|ME,In Production,2.6,25,-,125,C0G,0402M/01005,0.22,±0.25pF,Ultra-small,,[n],[s],[t]
GJM0225C1E2R6CB01,CE|IE|AIC|MeI|ME,In Production,2.6,25,-,125,C0G,0402M/01005,0.22,±0.25pF,High-Q,,[n],[s],[t]
GRM0115C1E2R6WE01,CE|IE|AIC|MeI|ME,In Production,2.6,25,-,125,C0G,0201M/008004,0.138,±0.05pF,Ultra-small,,[n],[s],[t]
GJM0225C1E2R6BB01,CE|IE|AIC|MeI|ME,In Production,2.6,25,-,125,C0G,0402M/01005,0.22,±0.1pF,High-Q,,[n],[s],[t]
GJM0335C1E2R6WB01,CE|IE|AIC|MeI|ME,In Production,2.6,25,-,125,C0G,0603M/0201,0.33,±0.05pF,High-Q,,[n],[s],[t]
GCQ1555C1H2R6BB01,AIC|APS|MeI,In Production,2.6,50,-,125,C0G,1005M/0402,0.55,±0.1pF,Powertrain/Safety for Automotive [AEC-Q200],,[n],[s],[t]
GRM0225C1H2R6WA03,CE|IE|AIC|MeI|ME,In Production,2.6,50,-,125,C0G,0402M/01005,0.22,±0.05pF,Ultra-small,,[n],[s],[t]
GJM0335C1H2R6BB01,CE|IE|AIC|MeI|ME,In Production,2.6,50,-,125,C0G,0603M/0201,0.33,±0.1pF,High-Q,derating1,[n],[s],[t]
GRM0335C1H2R6CA01,CE|IE|AIC|MeI|ME,In Production,2.6,50,-,125,C0G,0603M/0201,0.33,±0.25pF,Ultra-small,,[n],[s],[t]
GJM1555C1H2R6WB01,CE|IE|AIC|MeI|ME,In Production,2.6,50,-,125,C0G,1005M/0402,0.55,±0.05pF,High-Q,,[n],[s],[t]
GCQ1555C1H2R6WB01,AIC|APS|MeI,In Production,2.6,50,-,125,C0G,1005M/0402,0.55,±0.05pF,Powertrain/Safety for Automotive [AEC-Q200],,[n],[s],[t]
GJM1555C1H2R6BB01,CE|IE|AIC|MeI|ME,In Production,2.6,50,-,125,C0G,1005M/0402,0.55,±0.1pF,High-Q,,[n],[s],[t]
GJM0335C1H2R6CB01,CE|IE|AIC|MeI|ME,In Production,2.6,50,-,125,C0G,0603M/0201,0.33,±0.25pF,High-Q,derating1,[n],[s],[t]
GJM1555C1H2R6CB01,CE|IE|AIC|MeI|ME,In Production,2.6,50,-,125,C0G,1005M/0402,0.55,±0.25pF,High-Q,,[n],[s],[t]
GCQ1555C1H2R6CB01,AIC|APS|MeI,In Production,2.6,50,-,125,C0G,1005M/0402,0.55,±0.25pF,Powertrain/Safety for Automotive [AEC-Q200],,[n],[s],[t]
GCQ0335C1H2R6CB01,AIC|APS|MeI,In Production,2.6,50,-,125,C0G,0603M/0201,0.33,±0.25pF,Powertrain/Safety for Automotive [AEC-Q200],,[n],[s],[t]
GCQ0335C1H2R6BB01,AIC|APS|MeI,In Production,2.6,50,-,125,C0G,0603M/0201,0.33,±0.1pF,Powertrain/Safety for Automotive [AEC-Q200],,[n],[s],[t]
GRM0335C1H2R6WA01,CE|IE|AIC|MeI|ME,In Production,2.6,50,-,125,C0G,0603M/0201,0.33,±0.05pF,Ultra-small,,[n],[s],[t]
GJM0335C1H2R6WB01,CE|IE|AIC|MeI|ME,In Production,2.6,50,-,125,C0G,0603M/0201,0.33,±0.05pF,High-Q,derating1,[n],[s],[t]
GRM0335C1H2R6BA01,CE|IE|AIC|MeI|ME,In Production,2.6,50,-,125,C0G,0603M/0201,0.33,±0.1pF,Ultra-small,,[n],[s],[t]
GRM0225C1H2R6BA03,CE|IE|AIC|MeI|ME,In Production,2.6,50,-,125,C0G,0402M/01005,0.22,±0.1pF,Ultra-small,,[n],[s],[t]
GRM0225C1H2R6CA03,CE|IE|AIC|MeI|ME,In Production,2.6,50,-,125,C0G,0402M/01005,0.22,±0.25pF,Ultra-small,,[n],[s],[t]
GCQ0335C1H2R6WB01,AIC|APS|MeI,In Production,2.6,50,-,125,C0G,0603M/0201,0.33,±0.05pF,Powertrain/Safety for Automotive [AEC-Q200],,[n],[s],[t]
GRM0335C2A2R6CA01,CE|IE|AIC|MeI|ME,In Production,2.6,100,-,125,C0G,0603M/0201,0.33,±0.25pF,Ultra-small,,[n],[s],[t]
GJM0335C2A2R6CB01,CE|IE|AIC|MeI|ME,In Production,2.6,100,-,125,C0G,0603M/0201,0.33,±0.25pF,High-Q,,[n],[s],[t]
GRM0335C2A2R6BA01,CE|IE|AIC|MeI|ME,In Production,2.6,100,-,125,C0G,0603M/0201,0.33,±0.1pF,Ultra-small,,[n],[s],[t]
GJM0225C2A2R6WB01,CE|IE|AIC|MeI|ME,In Production,2.6,100,-,125,C0G,0402M/01005,0.22,±0.05pF,High-Q,moisture-proof required,[n],[s],[t]
GJM0335C2A2R6WB01,CE|IE|AIC|MeI|ME,In Production,2.6,100,-,125,C0G,0603M/0201,0.33,±0.05pF,High-Q,,[n],[s],[t]
GJM0335C2A2R6BB01,CE|IE|AIC|MeI|ME,In Production,2.6,100,-,125,C0G,0603M/0201,0.33,±0.1pF,High-Q,,[n],[s],[t]
GJM0225C2A2R6BB01,CE|IE|AIC|MeI|ME,In Production,2.6,100,-,125,C0G,0402M/01005,0.22,±0.1pF,High-Q,moisture-proof required,[n],[s],[t]
GRM0335C2A2R6WA01,CE|IE|AIC|MeI|ME,In Production,2.6,100,-,125,C0G,0603M/0201,0.33,±0.05pF,Ultra-small,,[n],[s],[t]
GQM0335C2D2R6CB01,CE|IE|AIC|MeI|ME,In Production,2.6,200,-,125,C0G,0603M/0201,0.33,±0.25pF,High Frequency,,[n],[s],[t]
GQM1555C2D2R6CB01,CE|IE|AIC|MeI|ME,In Production,2.6,200,-,125,C0G,1005M/0402,0.55,±0.25pF,High Frequency,,[n],[s],[t]
GQM0335C2D2R6BB01,CE|IE|AIC|MeI|ME,In Production,2.6,200,-,125,C0G,0603M/0201,0.33,±0.1pF,High Frequency,,[n],[s],[t]
GQM1555C2D2R6BB01,CE|IE|AIC|MeI|ME,In Production,2.6,200,-,125,C0G,1005M/0402,0.55,±0.1pF,High Frequency,,[n],[s],[t]
GQM1555C2D2R6WB01,CE|IE|AIC|MeI|ME,In Production,2.6,200,-,125,C0G,1005M/0402,0.55,±0.05pF,High Frequency,,[n],[s],[t]
GQM0335C2D2R6WB01,CE|IE|AIC|MeI|ME,In Production,2.6,200,-,125,C0G,0603M/0201,0.33,±0.05pF,High Frequency,,[n],[s],[t]
GRM0223C1C2R6CA03,CE|IE|AIC|MeI|ME,In Production,2.6,16,-,125,CJ,0402M/01005,0.22,±0.25pF,Ultra-small,,[n],[s],[t]
GRM0223C1C2R6WA03,CE|IE|AIC|MeI|ME,In Production,2.6,16,-,125,CJ,0402M/01005,0.22,±0.05pF,Ultra-small,,[n],[s],[t]
GRM0223C1C2R6BA03,CE|IE|AIC|MeI|ME,In Production,2.6,16,-,125,CJ,0402M/01005,0.22,±0.1pF,Ultra-small,,[n],[s],[t]
GRM0223C1E2R6WA03,CE|IE|AIC|MeI|ME,In Production,2.6,25,-,125,CJ,0402M/01005,0.22,±0.05pF,Ultra-small,,[n],[s],[t]
GRM0223C1E2R6CA03,CE|IE|AIC|MeI|ME,In Production,2.6,25,-,125,CJ,0402M/01005,0.22,±0.25pF,Ultra-small,,[n],[s],[t]
GRM0333C1E2R6WA01,CE|IE|AIC|MeI|ME,In Production,2.6,25,-,125,CJ,0603M/0201,0.33,±0.05pF,Ultra-small,,[n],[s],[t]
GRM0333C1E2R6BA01,CE|IE|AIC|MeI|ME,In Production,2.6,25,-,125,CJ,0603M/0201,0.33,±0.1pF,Ultra-small,,[n],[s],[t]
GRM0333C1E2R6CA01,CE|IE|AIC|MeI|ME,In Production,2.6,25,-,125,CJ,0603M/0201,0.33,±0.25pF,Ultra-small,,[n],[s],[t]
GRM0223C1E2R6BA03,CE|IE|AIC|MeI|ME,In Production,2.6,25,-,125,CJ,0402M/01005,0.22,±0.1pF,Ultra-small,,[n],[s],[t]
GRM0333C1H2R6CA01,CE|IE|AIC|MeI|ME,In Production,2.6,50,-,125,CJ,0603M/0201,0.33,±0.25pF,Ultra-small,,[n],[s],[t]
